#,0,2,61,62,63,64,66,67,68,69,70,71,72,73,99,103,104,1,6,7,3,15,16,4,5,701,702,703,704,705,999,710,711,901,902,903,904,905,906,907,908,909,910,921,922,923,924,95,96,501,502,503,504,14,8,9,31,38,39,40,10,11,12,13,101,21,22,23,24,25,26,27,28,29,30,601,602,603,611,612,613,614,615,604,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,32,33,34,35,36,81,82,83,84,85,86,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,51367,51368,51369,50084,50085,50086,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,98,37,91,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
90601,Spear of Evil,1,110,1,20,0.1,3,0,4,0|1|2|3|4|5|6,两叉,桡骨,肉身筋骨,20,恶煞枪法招式粗犷，出枪凶横异常，力必用尽，势必到底，于人于己皆不留半分余地，一如其名，好似凶神恶煞一般。,513,5513,9,1,1,6,1,0,1,1,0,0,0,0,0,120,610&0.65|61&0.55|62&0.45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90601,40,40,50,50,0,0,100,100,0,0,0,180,4|1,0|0,0|0,53701,45,15,1,0,0,10,10,0,0,0,0.9,0.3,0.6,50,20,30,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,25,0,80,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90602,Soul-Severed\nSpear of 5 Tigers,2,110,1,30,0.2,6,0,4,0|1|2|3|4|5|6,枪不露把,长驱直入,技巧法门,50,正所谓：“一寸长，一寸强，棍打一片，枪扎一点”。五虎断魂枪无甚变化，却尤其擅长以长攻短，以长驱直入之势直取敌身之要害。,514,5514,9,1,1,6,1,0,1,2,0,0,0,0,0,120,610&1|61&0.6|62&0.3|63&0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90602,40,40,40,75,0,0,100,150,0,0,0,200,4|2,0|0,0|0,53701,55,15,1,0,0,0,0,0,0,0,1.6,0.4,1,50,10,40,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90603,8 Mother's\nSpear of Lion Phase,3,110,2,40,0.3,11,0,5,0|1|2|3|4|5|6,四平八稳,八法圆融,技巧法门,95,狮相八母枪乃狮相门代代相传之枪法要义，共有“封、闭、提、掳、拿、拦、还、缠”八式，此八式即一切枪术之根本所在，所以谓之“母枪”也。,515,5515,9,1,1,6,1,0,1,3,0,0,0,0,0,120,610&1.5|61&0.7|63&0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90603,30,30,30,40,0,0,100,100,0,0,0,280,3|2,0|0,0|0,53501,50,10,1,0,0,10,10,0,0,0,2,1,1.2,50,20,30,0.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,25,0,80,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90604,General's\n16 Spear,4,110,2,50,0.4,18,0,5,0|1|2|3|4|5|6,三尖相照,枪圆如龙,技巧法门,155,桓侯十六枪沉稳刚毅，法度极严，停必“手、足、枪，三尖相照”，行必“圈、抖、摇，枪圆如龙”，正是：“枪圆如龙威力无穷，三尖相照山岳难摇”。,516,5516,9,1,1,6,1,0,1,4,0,0,0,0,0,120,610&2|61&0.75|62&0.4|63&0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90604,20,20,50,60,0,0,100,100,0,0,0,260,4|3,0|0,0|0,53701,40,10,1,10,10,10,10,0,0,0,2.4,1.6,1.4,50,30,20,0.6,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90605,Spear of\nUniverse,5,110,3,60,0.5,27,0,3,0|1|2|3|4|5|6,坤趋巽,乾趋震,行止方位,230,乾坤枪法共有六十四式，乃是从先天六十四卦中所化出的奇门枪法，其变化固然奇妙，却也不失狮相门之刚猛作风，可谓虽柔亦刚，刚柔并有。,517,5517,9,1,2,6,1,0,1,5,0,0,0,0,0,120,610&2.5|61&0.8|62&0.45|63&0.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90605,15,50,45,40,0,0,100,100,0,0,0,300,3|2,5|1,0|0,53501,10,10,1,0,0,50,50,0,0,0,3,2,1.6,50,30,20,1.8,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,25,0,50,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90606,Spear of\nMountain-Shaking Beasts,6,110,3,70,0.6,38,0,3,0|1|2|3|4|5|6,足趺,天柱,肉身筋骨,320,百兽震岳枪招式虽然鲁直，出枪虽然滞缓，但枪力浑厚，雄强无比，隆隆然似有百兽咆哮其中，山川河岳无不为其所震撼。,518,5518,9,1,2,6,1,0,1,6,0,0,0,0,0,120,610&3|61&0.85|62&0.5|63&0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90606,15,15,15,30,0,0,100,100,0,0,0,380,3|2,4|2,0|0,53501,35,0,1,0,0,35,35,0,0,0,4,1.8,2,60,20,20,2,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90607,Lion Spear of\nMadness Dragon,7,110,4,80,0.7,51,0,2,0|1|2|3|4|5|6,脊骨,两胂,肉身筋骨,425,观其人似雄狮，观其枪似狂龙，人有慑服群鬼之威，枪有翻天覆地之力。狂龙狮子枪既可人枪合一，亦可分而为二，合之威力无穷，分之狂猛无比。,519,5519,9,1,2,6,1,1,1,7,0,0,0,0,0,120,610&3.5|61&1|63&0.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90607,48,48,48,48,0,0,100,200,0,0,0,240,4|4,0|0,0|0,53701,50,10,1,0,0,10,10,0,0,0,5.2,1.4,2.4,70,10,20,1.2,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,0,0,0,0,25,0,30,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90608,Overlord Spear\nof Dragon,8,110,4,90,0.8,66,0,1,0|1|2|3|4|5|6,足踵,肩膊,肉身筋骨,545,陀龙霸王枪乃楚霸王项羽所创，非神力无双之人不能驾驭。霸王枪壮勇绝伦，刚猛拔世，出之有鬼神之力，千军难当，万夫莫敌。,520,5520,9,1,3,6,1,1,1,8,0,0,0,0,0,120,610&4|61&1.2|62&0.85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_906,S_90608,55,65,80,80,0,0,100,150,0,0,0,360,3|3,4|2,0|0,53501,55,0,1,0,0,15,15,0,0,0,6.2,1.8,2.2,60,20,20,2.8,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.5,0.5,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90901,Dragon-Defeated\nStaff,1,110,1,20,0.1,3,0,5,0|1|2|3|4|5|6,曲蟠低沉,伺机而动,技巧法门,20,曲蟠低沉，伺机而动，技巧法门，20，伏虎降龙棍法严谨稳重，动静分明，讲究：“敌不动，我不动，敌欲动，我先动”，运棍方圆并用，曲蟠低沉，望之好似猛虎蟠龙伏卧在地。,615,5615,9,1,1,9,1,0,4,1,0,0,0,0,0,120,610&0.45|61&0.4|62&0.35|66&0.25|507&0.65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90901,15,15,20,20,0,0,100,100,0,0,0,240,5|1,0|0,0|0,53401,15,20,1,0,0,35,35,0,0,0,0.7,0.5,0.6,40,30,30,0.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90902,Staff of\nSweep Cloud,2,110,1,30,0.2,6,0,4,0|1|2|3|4|5|6,禄存,武曲,行止方位,50,扫霞棍法共有十四式，分别对应星相斗数之十四主星，棍招轻灵舒展，首重扫劈，棍影之中且隐隐泛出霞光，若以扫霞棍施为，其霞光更盛。,616,5616,9,1,1,9,1,0,0,2,0,0,0,0,0,120,610&0.65|61&0.3|63&0.45|65&0.4|507&1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90902,5,15,55,55,0,40,100,150,0,0,0,200,5|2,0|0,0|0,82801,0,15,1,10,10,45,45,0,0,0,0.8,1,1.2,20,40,40,0.3,0.3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90903,Staff of\n10 Directions,3,110,2,40,0.3,11,0,4,0|1|2|3|4|5|6,九地,九天,行止方位,95,十方山河杖气势雄迈，开阖极大，招式之起毕无不以杖首指天，杖尾指地，意为：顶天立地，十方尽在我杖间，十方尽归我所有。,617,5617,9,1,1,9,1,0,4,3,0,0,0,0,0,120,610&1|61&0.8|66&0.5|507&1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90903,15,15,45,45,0,20,100,200,0,0,0,300,5|2,0|0,0|0,53601,20,10,1,0,0,40,40,0,0,0,2.4,1.2,0.6,50,40,10,0.4,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90904,Staff of\nGhost Head,4,110,2,50,0.4,18,0,3,0|1|2|3|4|5|6,廉贞,七杀,行止方位,155,鬼头棒法诡秘、刚猛并重，虚引、实击共存，每式皆可由退改进，由进转退，即便击中敌身，亦可将劲力在虚实之间瞬间调转，令人难以预料。,618,5618,9,1,2,9,1,0,4,4,0,0,0,0,0,120,610&1.35|61&0.45|63&0.4|65&0.6|507&2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90904,5,15,30,45,0,0,100,100,0,0,0,280,3|1,5|2,0|0,82901,10,30,1,10,10,20,20,0,0,0,1.8,1.8,1.8,30,40,30,1.2,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,60,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90905,Staff of\nGold Eyes Tiger,5,110,3,60,0.5,27,0,3,0|1|2|3|4|5|6,搅缠,盘龙,技巧法门,230,金睛玄虎杖法厚重而不失迅捷，刚勇而不失巧妙，障眼法极多，若能以嵌有宝石之棍杖施为，更能施展出无数耀眼生花之制敌奇技。,619,5619,9,1,2,9,1,0,4,5,0,0,0,0,0,120,610&1.7|61&0.6|63&0.55|65&0.45|507&2.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90905,7,60,60,60,0,0,100,200,0,0,0,340,3|2,5|1,0|0,63601,55,15,1,0,0,0,0,0,0,0,2.8,2.6,1.2,40,40,20,2,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,60,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90906,Staff of\nMystical Island,6,110,3,70,0.6,38,0,3,0|1|2|3|4|5|6,贪狼,破军,行止方位,320,蓬莱仙尺招式精奇，共有九九八十一式，每式且有九种不同的变化，施展开来似有若无，来去无踪，可谓无懈可击，难挡难防。,620,5620,9,1,2,9,1,0,4,6,0,0,0,0,0,120,610&2.05|61&0.3|63&0.6|65&0.55|66&0.3|507&3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90906,60,60,60,60,0,30,100,100,0,0,0,300,5|2,4|2,0|0,63701,0,15,1,15,15,40,40,0,0,0,2,3.4,2.4,20,50,30,1.8,0.7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90907,Divine Staff of\nOcean Carry,7,110,4,80,0.7,51,0,2,0|1|2|3|4|5|6,如臂使指,举重若轻,技巧法门,425,正所谓：“擎天白玉柱，架海紫金梁”。架海神杖神勇无比，力大无穷，以之运使千斤重杖，如臂使指，举重若轻，其运劲法门无比独特，世间罕有。,621,5621,9,1,2,9,1,0,4,7,0,0,0,0,0,120,610&2.4|61&1.2|62&0.7|507&3.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90907,30,30,45,45,0,0,100,200,0,0,0,340,3|3,5|1,0|0,53601,70,0,5,0,0,0,0,0,0,0,5.6,1.2,2.2,60,10,30,1.2,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
90908,Iron Staff of\nMixed Element,8,110,4,90,0.8,66,0,2,0|1|2|3|4|5|6,循环无端,非柔非刚,技巧法门,545,浑元铁杖法脱胎于铸剑山庄之锻铁神技，不仅威猛雄强，而且精奥奇妙，运杖环环相扣，循环无端，杖力非柔非刚，阴阳二气并有，浑元如一。,622,5622,9,1,2,9,1,1,4,8,0,0,0,0,0,120,610&2.75|61&1|63&0.45|65&0.6|507&4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_909,S_90908,30,30,30,45,0,30,100,100,0,0,0,360,3|3,5|2,0|0,53401,35,10,1,5,5,20,20,0,0,0,5.2,3,2,50,30,20,1.7,0.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,50,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100201,Stab of\n5 Elements,1,111,1,20,0.1,3,0,4,0|1|3|4|5|6,巽艮到震,乾坤到兑,行止方位,20,五行刺轻快迅速，灵活巧妙，左右双刺可分含不同的五行生克变化，左右互为相克则双刺变幻难料；左右互为相生则双刺锋芒陡长。,0,0,10,1,1,2,1,0,0,1,0,0,0,0,0,120,611&0.65|63&0.65|66&0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100201,15,20,20,30,0,40,60,0,0,0,0,90,4|1,0|0,0|0,50501,0,40,1,20,20,10,10,0,0,0,0.3,0.7,0.8,20,40,40,0.3,0.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,11,80,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100202,Stab of Lost Soul,2,111,1,30,0.2,6,0,4,0|1|3|4|5|6,见似好妇,夺似惧虎,技巧法门,50,有道是：“见之似好妇，夺之似惧虎”。失魂刺招式隐蔽，极难察觉，行止间看似柔弱无力，实则反击之势异常迅疾，敌人难免猝不及防，惊惶而失魂。,0,0,10,1,1,2,1,0,2,2,0,0,0,0,0,120,611&1|63&0.85|65&0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100202,7,15,15,25,0,20,60,0,0,0,0,70,4|2,0|0,0|0,50501,10,10,5,25,25,25,25,0,0,0,0.4,1,1.6,10,30,60,0.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,41,0,90,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100203,Beauty Stab,3,111,2,40,0.3,11,0,3,0|1|3|4|5|6,出手即让,若即若离,技巧法门,95,美人刺轻灵柔活，曼妙多姿，静如处女，动若脱兔，出手即让以避其锐气，敌收即随以击其惰归，始终不骄不躁，若即若离。,0,0,10,1,1,2,1,0,2,3,0,0,0,0,0,120,611&1.5|63&0.7|65&0.35|66&0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100203,10,10,10,10,0,50,60,50,0,0,0,60,4|2,0|0,0|0,50501,0,45,5,15,15,10,10,0,0,0,0.6,1.4,2.2,10,40,50,0,0.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,41,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100204,Stab of\nDexterity Snake,4,111,2,50,0.4,18,0,3,0|1|3|4|5|6,青芒入地,婉如灵蛇,行止方位,155,“毒似两头蛇，狠如双尾蝎”。灵蛇刺快如闪电，迅比流星，乃是专攻敌人膝、趺、趾、踵的奇门刺法，双锥青芒时时入地，婉如灵蛇刻刻盘旋。,0,0,10,1,1,2,1,0,2,4,0,0,0,0,0,120,611&2|63&1.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100204,7,10,20,40,0,60,60,0,0,0,0,40,4|3,0|0,0|0,80401,0,0,1,0,0,70,70,0,0,0,0.8,2.2,2.4,10,40,50,0,0.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,41,90,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100205,Shadow Stab,5,111,3,60,0.5,27,1,3,0|1|3|4|5|6,血海穴,少府穴,十二正经,230,化影刺难躲难让，从无捉摸，快如电光火石，尤擅藏形化影，正所谓：“以彼之有形当我之无形，彼何功可施，我何式可寻”。,0,0,10,1,1,2,1,0,0,5,0,0,0,0,0,120,611&2.5|63&0.75|65&0.4|66&0.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100205,65,65,65,65,0,70,60,0,0,0,0,110,4|3,0|0,0|0,80401,0,45,1,0,0,25,25,0,0,0,1.2,1.8,3.6,10,30,60,0,0.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100206,Divine Needle\nof Meditation Wisdom,6,111,3,70,0.6,38,1,2,0|1|3|4|5|6,承光穴,曲泽穴,十二正经,320,定慧神针乃峨眉派僧门之绝技，所谓“定慧”，乃是“由摈弃杂思而入定，由入定而生妙乐，由妙乐而生智慧，终于舍念清静，再无阻碍”之意。,0,0,10,1,2,2,1,0,0,6,0,0,0,0,0,120,611&3|63&0.5|65&0.7|66&0.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100206,15,15,50,50,0,80,60,50,0,0,0,140,4|4,0|0,0|0,80501,0,0,1,0,0,0,0,0,0,0,1.4,2,4.4,10,30,60,0,1.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,11,40,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100207,Pure Girl's Stab,7,111,4,80,0.7,51,1,2,0|1|3|4|5|6,似攻非攻,似守非守,技巧法门,425,玉女刺高姿飘然，迷离无形，人不见其所攻，亦不见其所守，未见其攻其已攻，未见其守其已守，来无影，去无踪，如鬼魅，似灵梭。,0,0,10,1,2,2,1,1,2,7,0,0,0,0,0,120,611&3.5|63&1.25|65&0.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100207,35,45,45,45,0,40,60,0,0,0,0,160,4|4,0|0,0|0,80501,0,10,5,50,50,10,10,0,0,0,1.6,2.2,5.2,10,30,60,0.8,0.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,41,0,40,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100208,Immortal\nNeedle of Golden Top,8,111,4,90,0.8,66,1,1,0|1|3|4|5|6,中枢穴,灵道穴,奇经八脉,545,金顶仙针乃是以浑元内气所发，讲究：“有欲观窍，无欲观妙，一念欲动处，天地未形时”，其力无形无相，其法无欠无余。,0,0,10,1,2,2,1,1,0,8,0,0,0,0,0,120,611&4|63&0.9|65&0.5|66&0.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1002,S_100208,18,18,18,18,0,100,60,100,0,0,0,100,4|5,0|0,0|0,80501,30,10,5,30,30,0,0,0,0,0,-1,3.2,5.4,0,40,60,0,1.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,11,40,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100701,Tripping Spell,1,111,1,20,0.1,3,1,4,9,陷谷穴,气户穴,十二正经,20,跌打梅山咒虽名为“咒法”，却非江湖术士之邪异法术，乃是驱使内劲传自敌人足下而令其跌倒受伤的独门秘传之技。,561,5561,10,1,1,7,1,0,2,1,0,0,0,0,0,120,611&0.45|64&0.5|65&0.5|513&0.55|505&0.55|516&0.55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1007,S_100701,20,20,20,20,0,100,100,150,1,0,0,460,11|1,0|0,0|0,40801,0,0,0,0,0,0,0,1,0,0,0.2,1.1,0.5,10,50,40,0,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.1,0,0,41,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
100702,Disable,2,111,1,30,0.2,6,1,4,7,失措,神离,心意神识,50,定身法能以极猛烈之心念内气冲击敌人，中者若定力不足，极易陷入身体麻痹，失措神离之状态，仿佛遭到法术定身一般。,562,5562,10,1,1,7,1,1,2,2,0,0,0,0,0,120,611&0.65|64&0.55|65&0.3|66&0.3|513&0.8|505&0.8|516&0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_1007,S_100702,50,50,50,50,0,100,100,100,1,0,0,520,11|2,0|0,0|0,40801,0,0,0,0,0,0,0,1,0,0,0.4,1.4,1.2,10,50,40,0,1.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,41,90,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
